image_path,label
dataset\disgust\disgust_365.jpg,disgust
dataset\disgust\disgust_366.jpg,disgust
dataset\disgust\disgust_367.jpg,disgust
dataset\disgust\disgust_368.jpg,disgust
dataset\disgust\disgust_369.jpg,disgust
dataset\disgust\disgust_370.jpg,disgust
dataset\disgust\disgust_371.jpg,disgust
dataset\disgust\disgust_372.jpg,disgust
dataset\disgust\disgust_373.jpg,disgust
dataset\disgust\disgust_374.jpg,disgust
dataset\disgust\disgust_375.jpg,disgust
dataset\disgust\disgust_376.jpg,disgust
dataset\disgust\disgust_377.jpg,disgust
dataset\disgust\disgust_378.jpg,disgust
dataset\disgust\disgust_379.jpg,disgust
dataset\disgust\disgust_380.jpg,disgust
dataset\disgust\disgust_381.jpg,disgust
dataset\disgust\disgust_382.jpg,disgust
dataset\disgust\disgust_383.jpg,disgust
dataset\disgust\disgust_384.jpg,disgust
dataset\disgust\disgust_385.jpg,disgust
dataset\disgust\disgust_386.jpg,disgust
dataset\disgust\disgust_387.jpg,disgust
dataset\disgust\disgust_388.jpg,disgust
dataset\disgust\disgust_389.jpg,disgust
dataset\disgust\disgust_390.jpg,disgust
dataset\disgust\disgust_391.jpg,disgust
dataset\disgust\disgust_392.jpg,disgust
dataset\disgust\disgust_393.jpg,disgust
dataset\disgust\disgust_394.jpg,disgust
dataset\disgust\disgust_395.jpg,disgust
dataset\disgust\disgust_396.jpg,disgust
dataset\disgust\disgust_397.jpg,disgust
dataset\disgust\disgust_398.jpg,disgust
dataset\disgust\disgust_399.jpg,disgust
dataset\disgust\disgust_400.jpg,disgust
dataset\disgust\disgust_401.jpg,disgust
dataset\disgust\disgust_402.jpg,disgust
dataset\disgust\disgust_403.jpg,disgust
dataset\disgust\disgust_404.jpg,disgust
dataset\disgust\disgust_405.jpg,disgust
dataset\disgust\disgust_406.jpg,disgust
dataset\disgust\disgust_407.jpg,disgust
dataset\disgust\disgust_408.jpg,disgust
dataset\disgust\disgust_409.jpg,disgust
dataset\disgust\disgust_410.jpg,disgust
dataset\disgust\disgust_411.jpg,disgust
dataset\disgust\disgust_412.jpg,disgust
dataset\disgust\disgust_413.jpg,disgust
dataset\disgust\disgust_414.jpg,disgust
dataset\disgust\disgust_415.jpg,disgust
dataset\disgust\disgust_416.jpg,disgust
dataset\disgust\disgust_417.jpg,disgust
dataset\disgust\disgust_418.jpg,disgust
dataset\disgust\disgust_419.jpg,disgust
dataset\disgust\disgust_420.jpg,disgust
dataset\disgust\disgust_421.jpg,disgust
dataset\disgust\disgust_422.jpg,disgust
dataset\disgust\disgust_423.jpg,disgust
dataset\disgust\disgust_424.jpg,disgust
dataset\disgust\disgust_425.jpg,disgust
dataset\disgust\disgust_426.jpg,disgust
dataset\disgust\disgust_427.jpg,disgust
dataset\disgust\disgust_428.jpg,disgust
dataset\disgust\disgust_429.jpg,disgust
dataset\disgust\disgust_430.jpg,disgust
dataset\disgust\disgust_431.jpg,disgust
dataset\disgust\disgust_432.jpg,disgust
dataset\disgust\disgust_433.jpg,disgust
dataset\disgust\disgust_434.jpg,disgust
dataset\disgust\disgust_435.jpg,disgust
dataset\disgust\disgust_436.jpg,disgust
dataset\disgust\disgust_437.jpg,disgust
dataset\disgust\disgust_438.jpg,disgust
dataset\disgust\disgust_439.jpg,disgust
dataset\disgust\disgust_440.jpg,disgust
dataset\disgust\disgust_441.jpg,disgust
dataset\disgust\disgust_442.jpg,disgust
dataset\disgust\disgust_443.jpg,disgust
dataset\disgust\disgust_444.jpg,disgust
dataset\disgust\disgust_445.jpg,disgust
dataset\disgust\disgust_446.jpg,disgust
dataset\disgust\disgust_447.jpg,disgust
dataset\disgust\disgust_448.jpg,disgust
dataset\disgust\disgust_449.jpg,disgust
dataset\disgust\disgust_450.jpg,disgust
dataset\disgust\disgust_451.jpg,disgust
dataset\disgust\disgust_452.jpg,disgust
dataset\disgust\disgust_453.jpg,disgust
dataset\disgust\disgust_454.jpg,disgust
dataset\disgust\disgust_455.jpg,disgust
dataset\disgust\disgust_456.jpg,disgust
dataset\disgust\disgust_457.jpg,disgust
dataset\disgust\disgust_458.jpg,disgust
dataset\disgust\disgust_459.jpg,disgust
dataset\disgust\disgust_460.jpg,disgust
dataset\disgust\disgust_461.jpg,disgust
dataset\disgust\disgust_462.jpg,disgust
dataset\disgust\disgust_463.jpg,disgust
dataset\disgust\disgust_464.jpg,disgust
dataset\disgust\disgust_465.jpg,disgust
dataset\disgust\disgust_466.jpg,disgust
dataset\disgust\disgust_467.jpg,disgust
dataset\disgust\disgust_468.jpg,disgust
dataset\disgust\disgust_469.jpg,disgust
dataset\disgust\disgust_470.jpg,disgust
dataset\disgust\disgust_471.jpg,disgust
dataset\disgust\disgust_472.jpg,disgust
dataset\disgust\disgust_473.jpg,disgust
dataset\disgust\disgust_474.jpg,disgust
dataset\disgust\disgust_475.jpg,disgust
dataset\disgust\disgust_476.jpg,disgust
dataset\disgust\disgust_477.jpg,disgust
dataset\disgust\disgust_478.jpg,disgust
dataset\disgust\disgust_479.jpg,disgust
dataset\disgust\disgust_480.jpg,disgust
dataset\disgust\disgust_481.jpg,disgust
dataset\disgust\disgust_482.jpg,disgust
dataset\disgust\disgust_483.jpg,disgust
dataset\disgust\disgust_484.jpg,disgust
dataset\disgust\disgust_485.jpg,disgust
dataset\disgust\disgust_486.jpg,disgust
dataset\disgust\disgust_487.jpg,disgust
dataset\disgust\disgust_488.jpg,disgust
dataset\disgust\disgust_489.jpg,disgust
dataset\disgust\disgust_490.jpg,disgust
dataset\disgust\disgust_491.jpg,disgust
dataset\disgust\disgust_492.jpg,disgust
dataset\disgust\disgust_493.jpg,disgust
dataset\disgust\disgust_494.jpg,disgust
dataset\disgust\disgust_495.jpg,disgust
dataset\disgust\disgust_496.jpg,disgust
dataset\disgust\disgust_497.jpg,disgust
dataset\disgust\disgust_498.jpg,disgust
dataset\disgust\disgust_499.jpg,disgust
dataset\neutral\neutral_0.jpg,neutral
dataset\sad\sad_0.jpg,sad
dataset\neutral\neutral_1.jpg,neutral
dataset\fear\fear_0.jpg,fear
dataset\fear\fear_1.jpg,fear
dataset\fear\fear_2.jpg,fear
dataset\neutral\neutral_2.jpg,neutral
dataset\neutral\neutral_3.jpg,neutral
dataset\neutral\neutral_4.jpg,neutral
dataset\neutral\neutral_5.jpg,neutral
dataset\neutral\neutral_6.jpg,neutral
dataset\neutral\neutral_7.jpg,neutral
dataset\neutral\neutral_8.jpg,neutral
dataset\neutral\neutral_9.jpg,neutral
dataset\fear\fear_3.jpg,fear
dataset\neutral\neutral_10.jpg,neutral
dataset\neutral\neutral_11.jpg,neutral
dataset\fear\fear_4.jpg,fear
dataset\fear\fear_5.jpg,fear
dataset\fear\fear_6.jpg,fear
dataset\sad\sad_1.jpg,sad
dataset\happy\happy_0.jpg,happy
dataset\happy\happy_1.jpg,happy
dataset\happy\happy_2.jpg,happy
dataset\happy\happy_3.jpg,happy
dataset\happy\happy_4.jpg,happy
dataset\happy\happy_5.jpg,happy
dataset\happy\happy_6.jpg,happy
dataset\happy\happy_7.jpg,happy
dataset\happy\happy_8.jpg,happy
dataset\happy\happy_9.jpg,happy
dataset\happy\happy_10.jpg,happy
dataset\happy\happy_11.jpg,happy
dataset\happy\happy_12.jpg,happy
dataset\happy\happy_13.jpg,happy
dataset\neutral\neutral_0.jpg,neutral
dataset\neutral\neutral_1.jpg,neutral
dataset\happy\happy_14.jpg,happy
dataset\happy\happy_15.jpg,happy
dataset\happy\happy_16.jpg,happy
dataset\happy\happy_17.jpg,happy
dataset\happy\happy_18.jpg,happy
dataset\happy\happy_19.jpg,happy
dataset\happy\happy_20.jpg,happy
dataset\happy\happy_21.jpg,happy
dataset\sad\sad_0.jpg,sad
dataset\happy\happy_22.jpg,happy
dataset\happy\happy_23.jpg,happy
dataset\happy\happy_24.jpg,happy
dataset\happy\happy_25.jpg,happy
dataset\happy\happy_26.jpg,happy
dataset\neutral\neutral_2.jpg,neutral
dataset\angry\angry_0.jpg,angry
dataset\happy\happy_27.jpg,happy
dataset\happy\happy_28.jpg,happy
dataset\happy\happy_29.jpg,happy
dataset\neutral\neutral_3.jpg,neutral
dataset\neutral\neutral_4.jpg,neutral
dataset\neutral\neutral_5.jpg,neutral
dataset\neutral\neutral_6.jpg,neutral
dataset\neutral\neutral_7.jpg,neutral
dataset\neutral\neutral_8.jpg,neutral
dataset\neutral\neutral_9.jpg,neutral
dataset\happy\happy_30.jpg,happy
dataset\happy\happy_31.jpg,happy
dataset\happy\happy_32.jpg,happy
dataset\neutral\neutral_10.jpg,neutral
dataset\neutral\neutral_11.jpg,neutral
dataset\neutral\neutral_12.jpg,neutral
dataset\happy\happy_33.jpg,happy
dataset\happy\happy_34.jpg,happy
dataset\happy\happy_35.jpg,happy
dataset\happy\happy_36.jpg,happy
dataset\happy\happy_37.jpg,happy
dataset\neutral\neutral_13.jpg,neutral
dataset\neutral\neutral_14.jpg,neutral
dataset\neutral\neutral_15.jpg,neutral
dataset\neutral\neutral_16.jpg,neutral
dataset\neutral\neutral_17.jpg,neutral
dataset\neutral\neutral_18.jpg,neutral
dataset\neutral\neutral_19.jpg,neutral
dataset\neutral\neutral_20.jpg,neutral
dataset\neutral\neutral_21.jpg,neutral
dataset\neutral\neutral_22.jpg,neutral
dataset\neutral\neutral_23.jpg,neutral
dataset\neutral\neutral_24.jpg,neutral
dataset\happy\happy_38.jpg,happy
dataset\neutral\neutral_25.jpg,neutral
dataset\neutral\neutral_26.jpg,neutral
dataset\happy\happy_39.jpg,happy
dataset\neutral\neutral_27.jpg,neutral
dataset\neutral\neutral_28.jpg,neutral
dataset\neutral\neutral_29.jpg,neutral
dataset\happy\happy_40.jpg,happy
dataset\happy\happy_41.jpg,happy
dataset\neutral\neutral_30.jpg,neutral
dataset\neutral\neutral_31.jpg,neutral
dataset\neutral\neutral_32.jpg,neutral
dataset\neutral\neutral_33.jpg,neutral
dataset\happy\happy_42.jpg,happy
dataset\neutral\neutral_34.jpg,neutral
dataset\happy\happy_43.jpg,happy
dataset\neutral\neutral_35.jpg,neutral
dataset\neutral\neutral_36.jpg,neutral
dataset\neutral\neutral_37.jpg,neutral
dataset\happy\happy_44.jpg,happy
dataset\neutral\neutral_38.jpg,neutral
dataset\neutral\neutral_39.jpg,neutral
dataset\happy\happy_45.jpg,happy
dataset\neutral\neutral_40.jpg,neutral
dataset\neutral\neutral_41.jpg,neutral
dataset\happy\happy_46.jpg,happy
dataset\happy\happy_47.jpg,happy
dataset\happy\happy_48.jpg,happy
dataset\happy\happy_49.jpg,happy
dataset\happy\happy_50.jpg,happy
dataset\neutral\neutral_42.jpg,neutral
dataset\neutral\neutral_43.jpg,neutral
dataset\neutral\neutral_44.jpg,neutral
dataset\neutral\neutral_45.jpg,neutral
dataset\happy\happy_51.jpg,happy
dataset\happy\happy_52.jpg,happy
dataset\happy\happy_53.jpg,happy
dataset\neutral\neutral_46.jpg,neutral
dataset\happy\happy_54.jpg,happy
dataset\happy\happy_55.jpg,happy
dataset\happy\happy_56.jpg,happy
dataset\happy\happy_57.jpg,happy
dataset\happy\happy_58.jpg,happy
dataset\happy\happy_59.jpg,happy
dataset\happy\happy_60.jpg,happy
dataset\happy\happy_61.jpg,happy
dataset\happy\happy_62.jpg,happy
dataset\happy\happy_63.jpg,happy
dataset\happy\happy_64.jpg,happy
dataset\happy\happy_65.jpg,happy
dataset\happy\happy_66.jpg,happy
dataset\happy\happy_67.jpg,happy
dataset\happy\happy_68.jpg,happy
dataset\happy\happy_69.jpg,happy
dataset\neutral\neutral_47.jpg,neutral
dataset\happy\happy_70.jpg,happy
dataset\happy\happy_71.jpg,happy
dataset\happy\happy_72.jpg,happy
dataset\happy\happy_73.jpg,happy
dataset\happy\happy_74.jpg,happy
dataset\happy\happy_75.jpg,happy
dataset\happy\happy_76.jpg,happy
dataset\happy\happy_77.jpg,happy
dataset\sad\sad_1.jpg,sad
dataset\sad\sad_2.jpg,sad
dataset\happy\happy_78.jpg,happy
dataset\happy\happy_79.jpg,happy
dataset\happy\happy_80.jpg,happy
dataset\happy\happy_81.jpg,happy
dataset\neutral\neutral_48.jpg,neutral
dataset\happy\happy_82.jpg,happy
dataset\happy\happy_83.jpg,happy
dataset\happy\happy_84.jpg,happy
dataset\happy\happy_85.jpg,happy
dataset\happy\happy_86.jpg,happy
dataset\happy\happy_87.jpg,happy
dataset\sad\sad_3.jpg,sad
dataset\neutral\neutral_49.jpg,neutral
dataset\happy\happy_88.jpg,happy
dataset\happy\happy_89.jpg,happy
dataset\happy\happy_90.jpg,happy
dataset\happy\happy_91.jpg,happy
dataset\sad\sad_4.jpg,sad
dataset\happy\happy_92.jpg,happy
dataset\happy\happy_93.jpg,happy
dataset\happy\happy_94.jpg,happy
dataset\neutral\neutral_50.jpg,neutral
dataset\angry\angry_1.jpg,angry
dataset\neutral\neutral_51.jpg,neutral
dataset\sad\sad_5.jpg,sad
dataset\surprise\surprise_0.jpg,surprise
dataset\sad\sad_6.jpg,sad
dataset\happy\happy_95.jpg,happy
dataset\neutral\neutral_52.jpg,neutral
dataset\sad\sad_7.jpg,sad
dataset\sad\sad_8.jpg,sad
dataset\sad\sad_9.jpg,sad
dataset\sad\sad_10.jpg,sad
dataset\neutral\neutral_53.jpg,neutral
dataset\neutral\neutral_54.jpg,neutral
dataset\sad\sad_11.jpg,sad
dataset\sad\sad_12.jpg,sad
dataset\sad\sad_13.jpg,sad
dataset\neutral\neutral_55.jpg,neutral
dataset\neutral\neutral_56.jpg,neutral
dataset\fear\fear_0.jpg,fear
dataset\sad\sad_14.jpg,sad
dataset\neutral\neutral_57.jpg,neutral
dataset\neutral\neutral_58.jpg,neutral
dataset\neutral\neutral_59.jpg,neutral
dataset\fear\fear_1.jpg,fear
dataset\sad\sad_15.jpg,sad
dataset\neutral\neutral_60.jpg,neutral
dataset\fear\fear_2.jpg,fear
dataset\neutral\neutral_61.jpg,neutral
dataset\sad\sad_16.jpg,sad
dataset\neutral\neutral_62.jpg,neutral
dataset\neutral\neutral_63.jpg,neutral
dataset\neutral\neutral_64.jpg,neutral
dataset\neutral\neutral_65.jpg,neutral
dataset\neutral\neutral_66.jpg,neutral
dataset\fear\fear_3.jpg,fear
dataset\sad\sad_17.jpg,sad
dataset\neutral\neutral_67.jpg,neutral
dataset\neutral\neutral_68.jpg,neutral
dataset\fear\fear_4.jpg,fear
dataset\neutral\neutral_69.jpg,neutral
dataset\sad\sad_18.jpg,sad
dataset\neutral\neutral_70.jpg,neutral
dataset\sad\sad_19.jpg,sad
dataset\neutral\neutral_71.jpg,neutral
dataset\happy\happy_96.jpg,happy
dataset\neutral\neutral_72.jpg,neutral
dataset\neutral\neutral_73.jpg,neutral
dataset\neutral\neutral_74.jpg,neutral
dataset\sad\sad_20.jpg,sad
dataset\neutral\neutral_75.jpg,neutral
dataset\fear\fear_5.jpg,fear
dataset\neutral\neutral_76.jpg,neutral
dataset\sad\sad_21.jpg,sad
dataset\neutral\neutral_77.jpg,neutral
dataset\neutral\neutral_78.jpg,neutral
dataset\neutral\neutral_79.jpg,neutral
dataset\neutral\neutral_80.jpg,neutral
dataset\neutral\neutral_81.jpg,neutral
dataset\sad\sad_22.jpg,sad
dataset\neutral\neutral_82.jpg,neutral
dataset\neutral\neutral_83.jpg,neutral
dataset\sad\sad_23.jpg,sad
dataset\sad\sad_24.jpg,sad
dataset\neutral\neutral_84.jpg,neutral
dataset\sad\sad_25.jpg,sad
dataset\neutral\neutral_85.jpg,neutral
dataset\sad\sad_26.jpg,sad
dataset\neutral\neutral_86.jpg,neutral
dataset\fear\fear_6.jpg,fear
dataset\fear\fear_7.jpg,fear
dataset\fear\fear_8.jpg,fear
dataset\sad\sad_27.jpg,sad
dataset\fear\fear_9.jpg,fear
dataset\sad\sad_28.jpg,sad
dataset\fear\fear_10.jpg,fear
dataset\fear\fear_11.jpg,fear
dataset\neutral\neutral_87.jpg,neutral
dataset\fear\fear_12.jpg,fear
dataset\sad\sad_29.jpg,sad
dataset\sad\sad_30.jpg,sad
dataset\sad\sad_31.jpg,sad
dataset\fear\fear_13.jpg,fear
dataset\sad\sad_32.jpg,sad
dataset\neutral\neutral_88.jpg,neutral
dataset\sad\sad_33.jpg,sad
dataset\neutral\neutral_89.jpg,neutral
dataset\sad\sad_34.jpg,sad
dataset\neutral\neutral_90.jpg,neutral
dataset\sad\sad_35.jpg,sad
dataset\neutral\neutral_91.jpg,neutral
dataset\sad\sad_36.jpg,sad
dataset\neutral\neutral_92.jpg,neutral
dataset\fear\fear_14.jpg,fear
dataset\sad\sad_37.jpg,sad
dataset\sad\sad_38.jpg,sad
dataset\neutral\neutral_93.jpg,neutral
dataset\sad\sad_39.jpg,sad
dataset\neutral\neutral_94.jpg,neutral
dataset\sad\sad_40.jpg,sad
dataset\happy\happy_97.jpg,happy
dataset\sad\sad_41.jpg,sad
dataset\neutral\neutral_95.jpg,neutral
dataset\sad\sad_42.jpg,sad
dataset\happy\happy_98.jpg,happy
dataset\neutral\neutral_96.jpg,neutral
dataset\fear\fear_15.jpg,fear
dataset\happy\happy_99.jpg,happy
dataset\neutral\neutral_97.jpg,neutral
dataset\happy\happy_100.jpg,happy
dataset\neutral\neutral_98.jpg,neutral
dataset\fear\fear_16.jpg,fear
dataset\happy\happy_101.jpg,happy
dataset\neutral\neutral_99.jpg,neutral
dataset\happy\happy_102.jpg,happy
dataset\sad\sad_43.jpg,sad
dataset\neutral\neutral_100.jpg,neutral
dataset\sad\sad_44.jpg,sad
dataset\sad\sad_45.jpg,sad
dataset\sad\sad_46.jpg,sad
dataset\sad\sad_47.jpg,sad
dataset\sad\sad_48.jpg,sad
dataset\sad\sad_49.jpg,sad
dataset\sad\sad_50.jpg,sad
dataset\sad\sad_51.jpg,sad
dataset\neutral\neutral_101.jpg,neutral
dataset\sad\sad_52.jpg,sad
dataset\sad\sad_53.jpg,sad
dataset\sad\sad_54.jpg,sad
dataset\sad\sad_55.jpg,sad
dataset\sad\sad_56.jpg,sad
dataset\sad\sad_57.jpg,sad
dataset\sad\sad_58.jpg,sad
dataset\sad\sad_59.jpg,sad
dataset\sad\sad_60.jpg,sad
dataset\sad\sad_61.jpg,sad
dataset\sad\sad_62.jpg,sad
dataset\sad\sad_63.jpg,sad
dataset\sad\sad_64.jpg,sad
dataset\sad\sad_65.jpg,sad
dataset\sad\sad_66.jpg,sad
dataset\neutral\neutral_102.jpg,neutral
dataset\sad\sad_67.jpg,sad
dataset\sad\sad_68.jpg,sad
dataset\sad\sad_69.jpg,sad
dataset\sad\sad_70.jpg,sad
dataset\neutral\neutral_103.jpg,neutral
dataset\sad\sad_71.jpg,sad
dataset\neutral\neutral_104.jpg,neutral
dataset\neutral\neutral_105.jpg,neutral
dataset\neutral\neutral_106.jpg,neutral
dataset\neutral\neutral_107.jpg,neutral
dataset\neutral\neutral_108.jpg,neutral
dataset\neutral\neutral_109.jpg,neutral
dataset\neutral\neutral_110.jpg,neutral
dataset\sad\sad_72.jpg,sad
dataset\neutral\neutral_111.jpg,neutral
dataset\sad\sad_73.jpg,sad
dataset\neutral\neutral_112.jpg,neutral
dataset\sad\sad_74.jpg,sad
dataset\neutral\neutral_113.jpg,neutral
dataset\sad\sad_75.jpg,sad
dataset\neutral\neutral_114.jpg,neutral
dataset\sad\sad_76.jpg,sad
dataset\sad\sad_77.jpg,sad
dataset\neutral\neutral_115.jpg,neutral
dataset\neutral\neutral_116.jpg,neutral
dataset\neutral\neutral_117.jpg,neutral
dataset\neutral\neutral_118.jpg,neutral
dataset\neutral\neutral_119.jpg,neutral
dataset\neutral\neutral_120.jpg,neutral
dataset\neutral\neutral_121.jpg,neutral
dataset\neutral\neutral_122.jpg,neutral
dataset\neutral\neutral_123.jpg,neutral
dataset\neutral\neutral_124.jpg,neutral
dataset\neutral\neutral_125.jpg,neutral
dataset\neutral\neutral_126.jpg,neutral
dataset\neutral\neutral_127.jpg,neutral
dataset\neutral\neutral_128.jpg,neutral
